Wafer,Section Part Names,Z / Part Ordinal in 964355253395:h01:google_layout_1,Thickness (nm),mFOV overlap (%),Dwell Time (ns),Number of mFOVs,Number FSPs,Duration,Missing thumbs,Missing images,Missing thumb coord,Missing image coord,Metadata,Protocol,FocusMap,Workflow,sFOV stitch,mFOV rotation,# mFOV gaps,# mFOV low conf,# mFOV jitter,mFOV quality,Worst beams
N11,S108R1,3127,33,3 (new system),200,696,17/17,33.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2744,0,4,0,-1.3 ± 2.6,"43,58,19,26,60"
N11,S109R1,3128,33,3 (new system),200,695,17/17,33.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2802,0,7,0,-1.9 ± 2.1,"43,58,42,19,26"
N11,S110R1,3129,33,3 (new system),200,695,17/17,33.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2723,0,0,0,-0.8 ± 2.2,"43,42,46,26,24"
N11,S111R1,3130,33,3 (new system),200,693,17/17,33.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.2725,0,0,0,-2.4 ± 2.1,"43,42,26,46,23"
N11,S112R1,3131,33,3 (new system),200,696,17/17,33.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.282,0,0,0,0.1 ± 2.7,"43,42,26,41,58"
N11,S113R1,3132,33,3 (new system),200,695,17/17,33.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.274,0,5,0,-2.3 ± 3.2,"43,42,41,46,19"
N11,S114R1,3133,33,3 (new system),200,695,17/17,33.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2727,0,0,0,-3.0 ± 3.3,"43,58,19,26,60"
N11,S115R1,3134,33,3 (new system),200,693,16/17,34.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2793,0,4,0,2.2 ± 2.4,"58,43,19,26,1"
N11,S116R1,3135,33,3 (new system),200,695,23/23,47.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.2838,0,11,0,-1.4 ± 5.9,"43,46,45,44,41"
N11,S117R1,3136,33,3 (new system),200,695,23/23,43.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.2799,0,4,0,2.7 ± 5.3,"43,42,41,40,19"
N11,S118R1,3137,33,3 (new system),200,696,15/16,35.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2762,0,0,0,0.8 ± 5.2,"43,10,42,19,27"
N11,S119R1,3138,33,3 (new system),200,695,17/17,33.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2763,0,3,0,-0.4 ± 1.9,"43,58,19,26,60"
N11,S120R1,3139,33,3 (new system),200,696,17/17,39.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2762,0,0,0,0.0 ± 4.5,"43,42,41,40,10"
N11,S121R1,3140,33,3 (new system),200,694,17/17,37.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.2776,0,8,0,-2.1 ± 3.3,"19,43,58,60,46"
N11,S122R1,3141,33,3 (new system),200,690,17/17,32.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2779,0,0,0,-2.9 ± 2.6,"43,58,19,26,24"
N11,S123R1,3142,33,3 (new system),200,695,17/17,33.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.2798,0,0,0,-2.6 ± 2.6,"43,19,58,26,6"
N11,S124R1,3143,33,3 (new system),200,695,17/17,34.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2795,0,0,0,-3.3 ± 2.4,"19,43,58,26,1"
N11,S125R1,3144,33,3 (new system),200,693,16/16,32.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.283,0,0,0,-0.2 ± 4.0,"43,42,41,23,26"
N11,S126R1,3145,33,3 (new system),200,694,17/17,33.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.2818,0,0,0,-4.7 ± 2.2,"43,42,46,26,58"
N11,S127R1,3146,33,3 (new system),200,695,14/17,36.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2809,0,0,0,-0.2 ± 3.2,"43,26,58,42,46"
N11,S128R1,3147,33,3 (new system),200,694,17/17,33.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.2808,0,2,0,-2.3 ± 2.4,"43,58,26,42,19"
N11,S129R1,3148,33,3 (new system),200,693,17/17,34.4 min,complete,complete,complete,complete,good,corrupted,good,good,good,-0.2816,0,0,0,-1.2 ± 2.4,"43,58,26,42,23"
N11,S130R1,3149,33,3 (new system),200,696,17/17,34.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.2804,0,3,0,-0.6 ± 2.8,"43,58,19,26,42"
N11,S131R1,3150,33,3 (new system),200,693,16/16,33.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2804,0,7,0,2.3 ± 3.6,"43,42,10,44,41"
N11,S132R1,3151,33,3 (new system),200,693,17/17,33.9 min,complete,complete,complete,complete,good,corrupted,good,good,good,-0.2804,0,0,0,1.5 ± 3.0,"43,58,19,23,26"
N12,S1R1,3152,33,3 (new system),200,690,25/25,43.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.2761,0,3,0,3.6 ± 5.2,"43,46,10,23,26"
N12,S2R1,3153,33,3 (new system),200,689,17/17,33.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.2784,0,0,0,-6.3 ± 1.5,"43,58,26,32,1"
N12,S3R1,3154,33,3 (new system),200,690,17/17,33.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2767,0,7,0,-5.0 ± 1.5,"43,58,19,1,32"
N12,S4R1,3155,33,3 (new system),200,691,17/17,33.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.2847,0,0,0,-5.1 ± 1.9,"43,58,26,41,42"
N12,S5R1,3156,33,3 (new system),200,687,17/17,33.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.2781,0,0,0,-2.2 ± 2.2,"43,58,26,19,32"
N12,S6R1,3157,33,3 (new system),200,688,17/17,33.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.2842,0,0,0,-4.2 ± 1.9,"43,26,58,23,41"
N12,S7R1,3158,33,3 (new system),200,687,17/17,33.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.2811,0,0,0,-2.1 ± 2.4,"43,58,26,1,19"
N12,S8R1,3159,33,3 (new system),200,691,17/17,33.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.2764,0,0,0,-1.8 ± 2.1,"43,58,26,19,42"
N12,S9R1,3160,33,3 (new system),200,689,17/17,33.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2743,0,0,0,-2.0 ± 2.2,"43,26,58,10,19"
N12,S10R1,3161,33,3 (new system),200,689,17/17,33.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2808,0,0,0,-0.5 ± 2.2,"43,58,26,1,42"
N12,S11R1,3162,33,3 (new system),200,689,17/17,32.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.2756,0,0,1,-2.7 ± 2.9,"43,26,58,42,23"
N12,S12R1,3163,33,3 (new system),200,690,17/17,33.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.2766,0,0,0,-2.4 ± 2.9,"43,1,19,58,6"
N12,S13R1,3164,33,3 (new system),200,689,17/17,33.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.274,0,0,0,-2.2 ± 2.4,"58,43,19,1,32"
N12,S14R1,3165,33,3 (new system),200,693,13/17,37.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2833,0,0,0,-2.0 ± 4.6,"43,26,58,32,24"
N12,S15R1,3166,33,3 (new system),200,691,17/17,39.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.2749,0,3,0,1.5 ± 5.6,"43,10,23,19,26"
N12,S16R1,3167,33,3 (new system),200,689,0/20,30.9 min,complete,complete,complete,complete,good,good,missing,good,good,-0.2859,0,0,0,1.6 ± 3.1,"43,10,41,27,46"
N12,S17R1,3168,33,3 (new system),200,691,17/17,32.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2773,0,0,0,-0.2 ± 2.5,"43,58,1,19,60"
N12,S18R1,3169,33,3 (new system),200,686,17/17,33.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.2797,0,0,0,-6.6 ± 2.9,"43,19,23,1,58"
N12,S19R1,3170,33,3 (new system),200,689,17/17,34.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.282,0,0,0,-2.7 ± 2.0,"43,58,19,26,1"
N12,S20R1,3171,33,3 (new system),200,690,15/17,35.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2774,0,0,0,-5.2 ± 3.3,"32,19,1,6,31"
N12,S21R1,3172,33,3 (new system),200,689,17/17,33.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2761,0,6,0,-9.1 ± 3.9,"43,10,22,26,11"
N12,S22R1,3173,33,3 (new system),200,689,17/17,33.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.2821,0,0,0,-3.3 ± 2.5,"43,58,19,26,24"
N12,S23R1,3174,33,3 (new system),200,689,17/17,32.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.281,0,0,0,1.5 ± 3.4,"43,58,19,24,23"
N12,S24R1,3175,33,3 (new system),200,691,17/17,33.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2777,0,0,0,-7.6 ± 4.4,"43,10,19,42,23"
N12,S25R1,3176,33,3 (new system),200,692,15/17,35.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2806,0,0,0,-4.4 ± 3.3,"43,42,58,26,38"
N12,S26R1,3177,33,3 (new system),200,686,17/17,32.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.2767,0,0,0,-2.2 ± 2.1,"43,58,19,26,32"
N12,S27R1,3178,33,3 (new system),200,690,17/17,33.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2771,0,0,0,-2.4 ± 2.2,"43,58,19,1,32"
N12,S28R1,3179,33,3 (new system),200,690,0/36,31.6 min,complete,complete,complete,complete,good,good,missing,good,good,-0.2794,0,0,0,1.9 ± 3.9,"43,42,46,45,44"
N12,S29R1,3180,33,3 (new system),200,689,0/32,29.7 min,complete,complete,complete,complete,good,good,missing,good,good,-0.2806,0,0,0,4.8 ± 4.5,"43,42,44,46,41"
N12,S30R1,3181,33,3 (new system),200,692,16/16,39.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.2785,0,2,0,5.6 ± 4.8,"19,43,6,58,1"
N12,S31R1,3182,33,3 (new system),200,688,17/17,32.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2756,0,0,0,-4.9 ± 2.9,"43,58,23,40,41"
N12,S32R1,3183,33,3 (new system),200,688,17/17,32.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2765,0,0,0,-4.4 ± 2.4,"43,26,23,42,46"
N12,S33R1,3184,33,3 (new system),200,689,17/17,32.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2752,0,3,0,-3.4 ± 2.6,"43,58,26,19,24"
N12,S34R1,3185,33,3 (new system),200,688,17/17,32.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2718,0,0,0,-3.9 ± 2.1,"43,26,42,46,23"
N12,S35R1,3186,33,3 (new system),200,688,17/17,32.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2793,0,3,0,-2.5 ± 2.3,"43,58,19,26,1"
N12,S36R1,3187,33,3 (new system),200,688,0/24,29.7 min,complete,complete,complete,complete,good,good,missing,good,good,-0.2768,0,0,0,0.6 ± 4.8,"43,10,19,60,41"
N12,S37R1,3188,33,3 (new system),200,688,17/17,32.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2818,0,0,0,-1.4 ± 2.3,"43,58,19,6,32"
N12,S38R1,3189,33,3 (new system),200,688,17/17,32.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2828,0,0,0,-3.2 ± 2.7,"43,58,19,26,1"
N12,S39R1,3190,33,3 (new system),200,690,17/17,32.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2784,0,0,0,-4.0 ± 2.7,"43,58,19,1,6"
N12,S40R1,3191,33,3 (new system),200,688,17/17,32.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2797,0,0,0,-0.4 ± 1.8,"43,58,52,19,6"
N12,S41R1,3192,33,3 (new system),200,683,17/17,32.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2812,0,0,0,-3.1 ± 2.2,"43,58,19,26,1"
N12,S42R1,3193,33,3 (new system),200,688,0/29,29.4 min,complete,complete,complete,complete,good,good,missing,good,good,-0.2767,0,6,0,2.3 ± 5.1,"43,10,41,46,45"
N12,S43R1,3194,33,3 (new system),200,689,0/28,29.5 min,complete,complete,complete,complete,good,good,missing,good,good,-0.2823,0,0,0,1.5 ± 3.7,"43,41,42,45,10"
N12,S44R1,3195,33,3 (new system),200,688,17/17,32.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2822,0,0,0,-3.3 ± 1.7,"43,58,26,19,23"
N12,S45R1,3196,33,3 (new system),200,688,17/17,42.2 min,complete,complete,complete,complete,good,corrupted,good,good,good,-0.2794,0,0,0,4.6 ± 3.7,"43,19,1,6,58"
N12,S46R1,3197,33,3 (new system),200,690,0/36,46.8 min,complete,complete,complete,complete,good,good,missing,good,good,-0.2768,0,4,0,4.6 ± 3.9,"43,10,41,46,42"
N12,S47R1,3198,33,3 (new system),200,689,24/24,48.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.28,0,0,0,6.7 ± 4.3,"43,58,23,38,10"
N12,S48R1,3199,33,3 (new system),200,691,17/17,32.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2821,0,0,0,-2.1 ± 2.1,"43,58,19,1,60"
N12,S49R1,3200,33,3 (new system),200,687,17/17,32.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2794,0,0,0,-3.2 ± 2.3,"58,43,19,1,6"
N12,S50R1,3201,66,3 (new system),200,695,17/17,32.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.2908,0,0,0,-4.6 ± 2.2,"43,58,26,46,24"
N12,S51R1,3202,33,3 (new system),200,694,17/17,33.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2922,0,0,0,-1.2 ± 1.8,"43,58,26,24,19"
N12,S52R1,3203,33,3 (new system),200,695,17/17,33.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.2906,0,0,0,-1.8 ± 2.1,"43,58,19,24,26"
N12,S53R1,3204,33,3 (new system),200,694,17/17,33.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2933,0,0,0,-1.2 ± 2.1,"43,58,26,19,24"
N12,S54R1,3205,33,3 (new system),200,695,17/17,33.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.292,0,0,0,-1.9 ± 2.2,"43,58,26,24,19"
N12,S55R1,3206,33,3 (new system),200,694,16/17,32.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.2906,0,0,0,0.3 ± 2.0,"58,1,19,26,24"
N12,S56R1,3207,33,3 (new system),200,694,17/17,33.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.2885,0,0,0,-1.8 ± 2.0,"58,1,43,19,26"
N12,S57R1,3208,66,3 (new system),200,689,17/17,32.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2882,0,0,0,-2.9 ± 1.8,"58,43,19,1,26"
N12,S58R1,3209,33,3 (new system),200,690,17/17,34.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2906,0,0,0,-1.3 ± 2.7,"43,26,46,1,58"
N12,S59R1,3210,33,3 (new system),200,694,17/17,33.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2971,0,0,0,-6.7 ± 2.0,"43,26,58,24,23"
N12,S60R1,3211,33,3 (new system),200,695,17/17,33.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2897,0,0,0,-5.1 ± 1.6,"43,58,26,19,24"
N12,S61R1,3212,66,3 (new system),200,693,17/17,33.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2932,0,0,0,-7.1 ± 1.4,"43,42,46,26,23"
N12,S62R1,3213,33,3 (new system),200,693,17/17,33.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2949,0,0,0,-3.1 ± 2.3,"43,58,24,26,42"
N12,S63R1,3214,33,3 (new system),200,694,17/17,33.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.2902,0,0,0,-1.0 ± 2.2,"43,26,58,24,19"
N12,S64R1,3215,33,3 (new system),200,693,17/17,33.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2996,0,0,0,-2.6 ± 2.2,"43,58,26,19,24"
N12,S65R1,3216,33,3 (new system),200,695,17/17,33.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2908,0,0,0,-2.4 ± 2.7,"43,58,26,19,24"
N12,S66R1,3217,33,3 (new system),200,694,17/17,33.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2886,0,6,0,-2.1 ± 2.1,"43,58,26,19,24"
N12,S67R1,3218,33,3 (new system),200,695,17/17,33.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2919,0,0,0,-2.5 ± 2.5,"58,43,26,19,1"
N12,S68R1,3219,33,3 (new system),200,695,17/17,32.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.29,0,9,0,-2.4 ± 2.0,"58,43,19,26,1"
N12,S69R1,3220,33,3 (new system),200,693,17/17,33.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2995,0,0,0,-2.6 ± 1.5,"58,43,19,1,26"
N12,S70R1,3221,66,3 (new system),200,694,17/17,33.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.2908,0,0,0,-7.9 ± 1.8,"43,26,58,24,42"
N12,S71R1,3222,33,3 (new system),200,694,16/17,35.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2865,0,0,0,-5.1 ± 1.8,"43,26,58,19,24"
N12,S72R1,3223,33,3 (new system),200,697,17/17,33.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2925,0,0,0,-3.2 ± 2.8,"43,58,26,1,24"
N12,S73R1,3224,66,3 (new system),200,695,17/17,33.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.2849,0,0,0,-7.2 ± 2.0,"43,42,26,46,23"
N12,S74R1,3225,33,3 (new system),200,695,17/17,33.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.2914,0,0,0,-2.6 ± 1.8,"43,26,58,24,23"
N12,S75R1,3226,33,3 (new system),200,690,16/16,33.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.2844,0,0,0,5.1 ± 3.8,"43,42,46,45,23"
N12,S76R1,3227,33,3 (new system),200,696,17/17,33.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.2893,0,0,0,-1.5 ± 2.8,"43,58,19,1,24"
N12,S77R1,3228,33,3 (new system),200,694,17/17,33.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2929,0,0,0,-2.7 ± 1.8,"43,58,19,1,24"
N12,S78R1,3229,66,3 (new system),200,698,17/17,33.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.2888,0,0,0,-5.4 ± 2.5,"43,42,46,26,23"
N12,S79R1,3230,33,3 (new system),200,695,17/17,33.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.2906,0,0,0,-0.7 ± 2.1,"58,43,19,1,24"
N12,S80R1,3231,33,3 (new system),200,697,17/17,32.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2875,0,0,0,-3.6 ± 2.4,"43,58,24,19,26"
N12,S81R1,3232,33,3 (new system),200,694,17/17,33.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.298,0,0,0,-1.7 ± 2.1,"43,58,19,1,24"
N12,S82R1,3233,33,3 (new system),200,694,17/17,33.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.2918,0,0,0,-2.6 ± 1.8,"43,58,19,1,24"
N12,S83R1,3234,33,3 (new system),200,695,17/17,33.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2955,0,11,0,-5.2 ± 2.4,"43,58,19,26,24"
N12,S84R1,3235,33,3 (new system),200,694,17/17,33.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2883,0,0,0,-2.3 ± 2.3,"19,1,58,43,6"
N12,S85R1,3236,33,3 (new system),200,694,17/17,37.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.2927,0,0,0,-6.8 ± 2.4,"6,1,31,54,19"
N12,S86R1,3237,33,3 (new system),200,699,17/17,37.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.2899,0,0,0,-2.0 ± 2.9,"43,27,19,24,10"
N12,S87R1,3238,66,3 (new system),200,695,17/17,33.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.294,0,0,0,-5.3 ± 1.6,"43,42,46,24,26"
N12,S88R1,3239,33,3 (new system),200,694,17/17,33.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.2921,0,0,0,-2.7 ± 1.7,"43,58,26,24,19"
N12,S89R1,3240,33,3 (new system),200,695,17/17,33.5 min,complete,complete,complete,complete,good,good,good,good,good,-0.2903,0,0,0,-0.5 ± 1.7,"43,58,26,24,19"
N12,S90R1,3241,33,3 (new system),200,689,17/17,32.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.2827,0,0,0,-0.1 ± 2.4,"43,42,58,46,23"
N12,S91R1,3242,33,3 (new system),200,689,17/17,33.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.278,0,0,0,-2.8 ± 2.4,"43,58,46,42,23"
N12,S92R1,3243,66,3 (new system),200,684,17/17,32.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2766,0,0,0,-6.3 ± 2.3,"43,46,42,26,44"
N12,S93R1,3244,33,3 (new system),200,690,17/17,32.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.2754,0,0,0,-2.1 ± 2.0,"43,58,26,46,19"
N12,S94R1,3245,33,3 (new system),200,691,17/17,33.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2836,0,0,0,-2.8 ± 2.2,"43,58,26,46,42"
N12,S95R1,3246,33,3 (new system),200,686,17/17,32.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2834,0,17,0,-0.8 ± 1.8,"43,58,26,46,19"
N12,S96R1,3247,66,3 (new system),200,690,17/17,32.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.2769,0,0,0,-2.2 ± 2.1,"43,26,10,24,42"
N12,S97R1,Absent,33,3 (new system),200,685,0/35,29.3 min,complete,complete,complete,complete,good,good,missing,good,good,-0.268,1,0,0,-8.5 ± 3.6,"51,50,29,31,52"
N12,S98R1,3248,66,3 (new system),200,684,17/17,32.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.2828,0,0,0,-5.8 ± 1.9,"43,46,42,26,23"
N12,S99R1,3249,33,3 (new system),200,688,17/17,34.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2762,0,0,0,0.4 ± 2.7,"43,58,26,24,46"
N12,S100R1,3250,66,3 (new system),200,684,16/16,33.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2792,0,0,0,-0.3 ± 2.8,"43,46,42,23,58"
N12,S101R1,3251,33,3 (new system),200,686,17/17,32.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2759,0,0,0,-2.1 ± 2.5,"43,58,19,26,24"
N12,S102R1,3252,33,3 (new system),200,687,17/17,32.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2797,0,0,0,-3.2 ± 2.0,"43,58,26,24,23"
N12,S103R1,3253,66,3 (new system),200,688,16/16,33.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2741,0,0,0,-0.6 ± 2.3,"43,46,10,23,26"
N12,S104R1,3254,33,3 (new system),200,688,17/17,32.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.2794,0,0,0,-3.9 ± 1.8,"43,58,26,19,46"
